id,title,icon,minIcon,bagType,bindType,diamondPrice,attrId,color,suitPartId,broadcast,level,career,model,a_fx_1,a_fx_2,a_fx_3,a_fx_4,reward,buffs,isShow,propType,useVip,k_useType_1,v_useType_1,k_useType_2,v_useType_2,k_useType_3,v_useType_3,k_useType_4,v_useType_4,goldPrice,diamondReplace,isflash,cdGroup,dailyTimes,interval,limType,morphIds,des,way,addTime,weapon,legend,endRow
1081015,风行者的护腿,Eq_10805,,1,2,10,1081015,1,,,60,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1081016,风行者的旅途,Eq_10806,,1,2,10,1081016,1,,,60,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1081017,风行者的吊坠,Eq_10807,,1,2,10,1081017,1,,,60,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1081018,风行者的印戒,Eq_10808,,1,2,10,1081018,1,,,60,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1081021,炽焰舞者手杖,Eq_20801,,1,2,10,1081021,1,,,60,2,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081022,炽焰舞者头冠,Eq_20802,,1,2,10,1081022,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081023,炽焰舞者肩饰,Eq_20803,,1,2,10,1081023,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081024,炽焰舞者礼服,Eq_20804,,1,2,10,1081024,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081025,炽焰舞者下摆,Eq_20805,,1,2,10,1081025,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081026,炽焰舞者便鞋,Eq_20806,,1,2,10,1081026,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081027,炽焰舞者符咒,Eq_20807,,1,2,10,1081027,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081028,炽焰舞者徽戒,Eq_20808,,1,2,10,1081028,1,,,60,2,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1081031,龙之咆哮巨剑,Eq_30801,,1,2,10,1081031,1,,,60,3,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081032,龙之咆哮头冠,Eq_30802,,1,2,10,1081032,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081033,龙之咆哮肩甲,Eq_30803,,1,2,10,1081033,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081034,龙之咆哮铠甲,Eq_30804,,1,2,10,1081034,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081035,龙之咆哮绑腿,Eq_30805,,1,2,10,1081035,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081036,龙之咆哮长靴,Eq_30806,,1,2,10,1081036,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081037,龙之咆哮坠饰,Eq_30807,,1,2,10,1081037,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1081038,龙之咆哮印戒,Eq_30808,,1,2,10,1081038,1,,,60,3,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082011,风行者的远击,Eq_10801,,1,2,20,1082011,2,,,60,1,,115,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082012,风行者的护面,Eq_10802,,1,2,20,1082012,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082013,风行者的肩甲,Eq_10803,,1,2,20,1082013,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082014,风行者的战衣,Eq_10804,,1,2,20,1082014,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082015,风行者的护腿,Eq_10805,,1,2,20,1082015,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082016,风行者的旅途,Eq_10806,,1,2,20,1082016,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082017,风行者的吊坠,Eq_10807,,1,2,20,1082017,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082018,风行者的印戒,Eq_10808,,1,2,20,1082018,2,,,60,1,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1082021,炽焰舞者手杖,Eq_20801,,1,2,20,1082021,2,,,60,2,,115,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082022,炽焰舞者头冠,Eq_20802,,1,2,20,1082022,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082023,炽焰舞者肩饰,Eq_20803,,1,2,20,1082023,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082024,炽焰舞者礼服,Eq_20804,,1,2,20,1082024,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082025,炽焰舞者下摆,Eq_20805,,1,2,20,1082025,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082026,炽焰舞者便鞋,Eq_20806,,1,2,20,1082026,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082027,炽焰舞者符咒,Eq_20807,,1,2,20,1082027,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082028,炽焰舞者徽戒,Eq_20808,,1,2,20,1082028,2,,,60,2,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1082031,龙之咆哮巨剑,Eq_30801,,1,2,20,1082031,2,,,60,3,,115,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082032,龙之咆哮头冠,Eq_30802,,1,2,20,1082032,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082033,龙之咆哮肩甲,Eq_30803,,1,2,20,1082033,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082034,龙之咆哮铠甲,Eq_30804,,1,2,20,1082034,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082035,龙之咆哮绑腿,Eq_30805,,1,2,20,1082035,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082036,龙之咆哮长靴,Eq_30806,,1,2,20,1082036,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082037,龙之咆哮坠饰,Eq_30807,,1,2,20,1082037,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1082038,龙之咆哮印戒,Eq_30808,,1,2,20,1082038,2,,,60,3,,116,111,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083011,风行者的远击,Eq_10801,,1,3,100,1083011,3,,,60,1,,115,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083012,风行者的护面,Eq_10802,,1,3,100,1083012,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083013,风行者的肩甲,Eq_10803,,1,3,100,1083013,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083014,风行者的战衣,Eq_10804,,1,3,100,1083014,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083015,风行者的护腿,Eq_10805,,1,3,100,1083015,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083016,风行者的旅途,Eq_10806,,1,3,100,1083016,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083017,风行者的吊坠,Eq_10807,,1,3,100,1083017,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083018,风行者的印戒,Eq_10808,,1,3,100,1083018,3,,,60,1,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1083021,炽焰舞者手杖,Eq_20801,,1,3,100,1083021,3,,,60,2,,115,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083022,炽焰舞者头冠,Eq_20802,,1,3,100,1083022,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083023,炽焰舞者肩饰,Eq_20803,,1,3,100,1083023,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083024,炽焰舞者礼服,Eq_20804,,1,3,100,1083024,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083025,炽焰舞者下摆,Eq_20805,,1,3,100,1083025,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083026,炽焰舞者便鞋,Eq_20806,,1,3,100,1083026,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083027,炽焰舞者符咒,Eq_20807,,1,3,100,1083027,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083028,炽焰舞者徽戒,Eq_20808,,1,3,100,1083028,3,,,60,2,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1083031,龙之咆哮巨剑,Eq_30801,,1,3,100,1083031,3,,,60,3,,115,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083032,龙之咆哮头冠,Eq_30802,,1,3,100,1083032,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083033,龙之咆哮肩甲,Eq_30803,,1,3,100,1083033,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083034,龙之咆哮铠甲,Eq_30804,,1,3,100,1083034,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083035,龙之咆哮绑腿,Eq_30805,,1,3,100,1083035,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083036,龙之咆哮长靴,Eq_30806,,1,3,100,1083036,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083037,龙之咆哮坠饰,Eq_30807,,1,3,100,1083037,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1083038,龙之咆哮印戒,Eq_30808,,1,3,100,1083038,3,,,60,3,,116,112,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084011,风行者的远击,Eq_10801,,1,3,1400,1084011,4,,,60,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084012,风行者的护面,Eq_10802,,1,3,1400,1084012,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084013,风行者的肩甲,Eq_10803,,1,3,1400,1084013,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084014,风行者的战衣,Eq_10804,,1,3,1400,1084014,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084015,风行者的护腿,Eq_10805,,1,3,1400,1084015,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084016,风行者的旅途,Eq_10806,,1,3,1400,1084016,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084017,风行者的吊坠,Eq_10807,,1,3,1400,1084017,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084018,风行者的印戒,Eq_10808,,1,3,1400,1084018,4,,,60,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1084021,炽焰舞者手杖,Eq_20801,,1,3,1400,1084021,4,,,60,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084022,炽焰舞者头冠,Eq_20802,,1,3,1400,1084022,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084023,炽焰舞者肩饰,Eq_20803,,1,3,1400,1084023,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084024,炽焰舞者礼服,Eq_20804,,1,3,1400,1084024,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084025,炽焰舞者下摆,Eq_20805,,1,3,1400,1084025,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084026,炽焰舞者便鞋,Eq_20806,,1,3,1400,1084026,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084027,炽焰舞者符咒,Eq_20807,,1,3,1400,1084027,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084028,炽焰舞者徽戒,Eq_20808,,1,3,1400,1084028,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1084031,龙之咆哮巨剑,Eq_30801,,1,3,1400,1084031,4,,,60,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084032,龙之咆哮头冠,Eq_30802,,1,3,1400,1084032,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084033,龙之咆哮肩甲,Eq_30803,,1,3,1400,1084033,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084034,龙之咆哮铠甲,Eq_30804,,1,3,1400,1084034,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084035,龙之咆哮绑腿,Eq_30805,,1,3,1400,1084035,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084036,龙之咆哮长靴,Eq_30806,,1,3,1400,1084036,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084037,龙之咆哮坠饰,Eq_30807,,1,3,1400,1084037,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1084038,龙之咆哮印戒,Eq_30808,,1,3,1400,1084038,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085011,风行者的远击,Eq_10801,,1,3,4000,1085011,5,,,60,1,,115,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085012,风行者的护面,Eq_10802,,1,3,4000,1085012,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085013,风行者的肩甲,Eq_10803,,1,3,4000,1085013,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085014,风行者的战衣,Eq_10804,,1,3,4000,1085014,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085015,风行者的护腿,Eq_10805,,1,3,4000,1085015,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085016,风行者的旅途,Eq_10806,,1,3,4000,1085016,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085017,风行者的吊坠,Eq_10807,,1,3,4000,1085017,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085018,风行者的印戒,Eq_10808,,1,3,4000,1085018,5,,,60,1,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,风行者的标准装备，只有顶尖的游侠才有资格成为风行者,,,,,
1085021,炽焰舞者手杖,Eq_20801,,1,3,4000,1085021,5,,,60,2,,115,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085022,炽焰舞者头冠,Eq_20802,,1,3,4000,1085022,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085023,炽焰舞者肩饰,Eq_20803,,1,3,4000,1085023,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085024,炽焰舞者礼服,Eq_20804,,1,3,4000,1085024,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085025,炽焰舞者下摆,Eq_20805,,1,3,4000,1085025,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085026,炽焰舞者便鞋,Eq_20806,,1,3,4000,1085026,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085027,炽焰舞者符咒,Eq_20807,,1,3,4000,1085027,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085028,炽焰舞者徽戒,Eq_20808,,1,3,4000,1085028,5,,,60,2,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,采用红龙皮缝制而成，金色的符文不断汇聚着火元素，是火系魔法师的最爱,,,,,
1085031,龙之咆哮巨剑,Eq_30801,,1,3,4000,1085031,5,,,60,3,,115,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085032,龙之咆哮头冠,Eq_30802,,1,3,4000,1085032,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085033,龙之咆哮肩甲,Eq_30803,,1,3,4000,1085033,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085034,龙之咆哮铠甲,Eq_30804,,1,3,4000,1085034,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085035,龙之咆哮绑腿,Eq_30805,,1,3,4000,1085035,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085036,龙之咆哮长靴,Eq_30806,,1,3,4000,1085036,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085037,龙之咆哮坠饰,Eq_30807,,1,3,4000,1085037,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1085038,龙之咆哮印戒,Eq_30808,,1,3,4000,1085038,5,,,60,3,,116,114,,,,,1,,,,,,,,,,,,,,,,,,,以陨铁为材料打造而成，看似普通，实则凝重，行动时犹如远古巨龙的咆哮,,,,,
1091011,恐惧之矢硬弓,Eq_10901,,1,2,12,1091011,1,,,65,1,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091012,恐惧之矢护面,Eq_10902,,1,2,12,1091012,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091013,恐惧之矢护肩,Eq_10903,,1,2,12,1091013,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091014,恐惧之矢卫衣,Eq_10904,,1,2,12,1091014,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091015,恐惧之矢皮裤,Eq_10905,,1,2,12,1091015,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091016,恐惧之矢足靴,Eq_10906,,1,2,12,1091016,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091017,恐惧之矢护符,Eq_10907,,1,2,12,1091017,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091018,恐惧之矢指环,Eq_10908,,1,2,12,1091018,1,,,65,1,,116,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1091021,预言者的召唤,Eq_20901,,1,2,12,1091021,1,,,65,2,,115,110,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
